RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_FIX_ADJUSTED,CURRENT_FIX_BLINK_AROUND,CURRENT_FIX_BUTTON_0_PRESS,CURRENT_FIX_BUTTON_1_PRESS,CURRENT_FIX_BUTTON_2_PRESS,CURRENT_FIX_BUTTON_3_PRESS,CURRENT_FIX_BUTTON_4_PRESS,CURRENT_FIX_BUTTON_5_PRESS,CURRENT_FIX_BUTTON_6_PRESS,CURRENT_FIX_BUTTON_7_PRESS,CURRENT_FIX_BUTTON_8_PRESS,CURRENT_FIX_DURATION,CURRENT_FIX_END,CURRENT_FIX_END_OTHER,CURRENT_FIX_INDEX,CURRENT_FIX_INPUT_EVENTS,CURRENT_FIX_INTEREST_AREAS,CURRENT_FIX_INTEREST_AREA_DATA,CURRENT_FIX_INTEREST_AREA_DWELL_TIME,CURRENT_FIX_INTEREST_AREA_FIX_COUNT,CURRENT_FIX_INTEREST_AREA_GROUP,CURRENT_FIX_INTEREST_AREA_ID,CURRENT_FIX_INTEREST_AREA_INDEX,CURRENT_FIX_INTEREST_AREA_LABEL,CURRENT_FIX_INTEREST_AREA_PIXEL_AREA,CURRENT_FIX_INTEREST_AREA_RUN_ID,CURRENT_FIX_INTEREST_AREA_X_OFFSET,CURRENT_FIX_INTEREST_AREA_Y_OFFSET,CURRENT_FIX_IS_RT_END,CURRENT_FIX_LABEL,CURRENT_FIX_MSG_COUNT,CURRENT_FIX_MSG_LIST_TEXT,CURRENT_FIX_MSG_LIST_TIME,CURRENT_FIX_MSG_TEXT_1,CURRENT_FIX_MSG_TIME_1,CURRENT_FIX_NEAREST_INTEREST_AREA,CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE,CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL,CURRENT_FIX_PUPIL,CURRENT_FIX_REFIX_INTEREST_AREA,CURRENT_FIX_REFIX_PREV_INTEREST_AREA,CURRENT_FIX_RUN_DWELL_TIME,CURRENT_FIX_RUN_INDEX,CURRENT_FIX_RUN_SIZE,CURRENT_FIX_START,CURRENT_FIX_START_OTHER,CURRENT_FIX_TRIAL_SPAN,CURRENT_FIX_X,CURRENT_FIX_X_OTHER,CURRENT_FIX_X_RESOLUTION,CURRENT_FIX_Y,CURRENT_FIX_Y_OTHER,CURRENT_FIX_Y_RESOLUTION,DATA_FILE,EYE_USED,GROUPING_VARIABLES,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,LAST_BUTTON_PRESSED,LAST_BUTTON_PRESSED_TIME,LAST_BUTTON_RELEASED,LAST_BUTTON_RELEASED_TIME,LAST_BUTTON_TIME,NEXT_FIX_ANGLE,NEXT_FIX_BLINK_AROUND,NEXT_FIX_DIRECTION,NEXT_FIX_DISTANCE,NEXT_FIX_DURATION,NEXT_FIX_END,NEXT_FIX_END_OTHER,NEXT_FIX_INPUT_EVENTS,NEXT_FIX_INTEREST_AREAS,NEXT_FIX_INTEREST_AREA_DATA,NEXT_FIX_INTEREST_AREA_DWELL_TIME,NEXT_FIX_INTEREST_AREA_FIX_COUNT,NEXT_FIX_INTEREST_AREA_GROUP,NEXT_FIX_INTEREST_AREA_ID,NEXT_FIX_INTEREST_AREA_INDEX,NEXT_FIX_INTEREST_AREA_LABEL,NEXT_FIX_INTEREST_AREA_PIXEL_AREA,NEXT_FIX_INTEREST_AREA_RUN_ID,NEXT_FIX_IS_RT_END,NEXT_FIX_LABEL,NEXT_FIX_MSG_COUNT,NEXT_FIX_MSG_LIST_TEXT,NEXT_FIX_MSG_LIST_TIME,NEXT_FIX_MSG_TEXT_1,NEXT_FIX_MSG_TIME_1,NEXT_FIX_NEAREST_INTEREST_AREA,NEXT_FIX_NEAREST_INTEREST_AREA_DISTANCE,NEXT_FIX_NEAREST_INTEREST_AREA_LABEL,NEXT_FIX_PUPIL,NEXT_FIX_RUN_DWELL_TIME,NEXT_FIX_RUN_INDEX,NEXT_FIX_RUN_SIZE,NEXT_FIX_START,NEXT_FIX_START_OTHER,NEXT_FIX_TRIAL_SPAN,NEXT_FIX_X,NEXT_FIX_X_OTHER,NEXT_FIX_X_RESOLUTION,NEXT_FIX_Y,NEXT_FIX_Y_OTHER,NEXT_FIX_Y_RESOLUTION,NEXT_SAC_AMPLITUDE,NEXT_SAC_ANGLE,NEXT_SAC_AVG_VELOCITY,NEXT_SAC_BLINK_DURATION,NEXT_SAC_BLINK_END,NEXT_SAC_BLINK_START,NEXT_SAC_CONTAINS_BLINK,NEXT_SAC_DIRECTION,NEXT_SAC_DURATION,NEXT_SAC_END_INTEREST_AREAS,NEXT_SAC_END_INTEREST_AREA_ID,NEXT_SAC_END_INTEREST_AREA_INDEX,NEXT_SAC_END_INTEREST_AREA_LABEL,NEXT_SAC_END_TIME,NEXT_SAC_END_X,NEXT_SAC_END_X_RESOLUTION,NEXT_SAC_END_Y,NEXT_SAC_END_Y_RESOLUTION,NEXT_SAC_INDEX,NEXT_SAC_INPUT_EVENTS,NEXT_SAC_IS_RT_END,NEXT_SAC_LABEL,NEXT_SAC_MSG_COUNT,NEXT_SAC_MSG_LIST_TEXT,NEXT_SAC_MSG_LIST_TIME,NEXT_SAC_MSG_TEXT_1,NEXT_SAC_MSG_TIME_1,NEXT_SAC_NEAREST_END_INTEREST_AREA,NEXT_SAC_NEAREST_END_INTEREST_AREA_LABEL,NEXT_SAC_NEAREST_START_INTEREST_AREA,NEXT_SAC_NEAREST_START_INTEREST_AREA_LABEL,NEXT_SAC_PEAK_VELOCITY,NEXT_SAC_START_INTEREST_AREAS,NEXT_SAC_START_INTEREST_AREA_ID,NEXT_SAC_START_INTEREST_AREA_INDEX,NEXT_SAC_START_INTEREST_AREA_LABEL,NEXT_SAC_START_TIME,NEXT_SAC_START_X,NEXT_SAC_START_X_RESOLUTION,NEXT_SAC_START_Y,NEXT_SAC_START_Y_RESOLUTION,PREVIOUS_FIX_ANGLE,PREVIOUS_FIX_BLINK_AROUND,PREVIOUS_FIX_DIRECTION,PREVIOUS_FIX_DISTANCE,PREVIOUS_FIX_DURATION,PREVIOUS_FIX_END,PREVIOUS_FIX_END_OTHER,PREVIOUS_FIX_INPUT_EVENTS,PREVIOUS_FIX_INTEREST_AREAS,PREVIOUS_FIX_INTEREST_AREA_DATA,PREVIOUS_FIX_INTEREST_AREA_DWELL_TIME,PREVIOUS_FIX_INTEREST_AREA_FIX_COUNT,PREVIOUS_FIX_INTEREST_AREA_GROUP,PREVIOUS_FIX_INTEREST_AREA_ID,PREVIOUS_FIX_INTEREST_AREA_INDEX,PREVIOUS_FIX_INTEREST_AREA_LABEL,PREVIOUS_FIX_INTEREST_AREA_PIXEL_AREA,PREVIOUS_FIX_INTEREST_AREA_RUN_ID,PREVIOUS_FIX_IS_RT_END,PREVIOUS_FIX_LABEL,PREVIOUS_FIX_MSG_COUNT,PREVIOUS_FIX_MSG_LIST_TEXT,PREVIOUS_FIX_MSG_LIST_TIME,PREVIOUS_FIX_MSG_TEXT_1,PREVIOUS_FIX_MSG_TIME_1,PREVIOUS_FIX_NEAREST_INTEREST_AREA,PREVIOUS_FIX_NEAREST_INTEREST_AREA_DISTANCE,PREVIOUS_FIX_NEAREST_INTEREST_AREA_LABEL,PREVIOUS_FIX_PUPIL,PREVIOUS_FIX_RUN_DWELL_TIME,PREVIOUS_FIX_RUN_INDEX,PREVIOUS_FIX_RUN_SIZE,PREVIOUS_FIX_START,PREVIOUS_FIX_START_OTHER,PREVIOUS_FIX_TRIAL_SPAN,PREVIOUS_FIX_X,PREVIOUS_FIX_X_OTHER,PREVIOUS_FIX_X_RESOLUTION,PREVIOUS_FIX_Y,PREVIOUS_FIX_Y_OTHER,PREVIOUS_FIX_Y_RESOLUTION,PREVIOUS_SAC_AMPLITUDE,PREVIOUS_SAC_ANGLE,PREVIOUS_SAC_AVG_VELOCITY,PREVIOUS_SAC_BLINK_DURATION,PREVIOUS_SAC_BLINK_END,PREVIOUS_SAC_BLINK_START,PREVIOUS_SAC_CONTAINS_BLINK,PREVIOUS_SAC_DIRECTION,PREVIOUS_SAC_DURATION,PREVIOUS_SAC_END_INTEREST_AREAS,PREVIOUS_SAC_END_INTEREST_AREA_ID,PREVIOUS_SAC_END_INTEREST_AREA_INDEX,PREVIOUS_SAC_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_END_TIME,PREVIOUS_SAC_END_X,PREVIOUS_SAC_END_X_RESOLUTION,PREVIOUS_SAC_END_Y,PREVIOUS_SAC_END_Y_RESOLUTION,PREVIOUS_SAC_INDEX,PREVIOUS_SAC_INPUT_EVENTS,PREVIOUS_SAC_IS_RT_END,PREVIOUS_SAC_LABEL,PREVIOUS_SAC_MSG_COUNT,PREVIOUS_SAC_MSG_LIST_TEXT,PREVIOUS_SAC_MSG_LIST_TIME,PREVIOUS_SAC_MSG_TEXT_1,PREVIOUS_SAC_MSG_TIME_1,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_PEAK_VELOCITY,PREVIOUS_SAC_START_INTEREST_AREAS,PREVIOUS_SAC_START_INTEREST_AREA_ID,PREVIOUS_SAC_START_INTEREST_AREA_INDEX,PREVIOUS_SAC_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_START_TIME,PREVIOUS_SAC_START_X,PREVIOUS_SAC_START_X_RESOLUTION,PREVIOUS_SAC_START_Y,PREVIOUS_SAC_START_Y_RESOLUTION,TRIAL_FIXATION_TOTAL,TRIAL_LABEL,TRIAL_START_TIME,VIDEO_FRAME_INDEX_END,VIDEO_FRAME_INDEX_START,VIDEO_NAME_END,VIDEO_NAME_START
jesp,5,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,176,658,NA,2,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 484 ms,0,[],[],NA,NA,NA,NA,NA,830400,NA,NA,NA,NA,NA,484,NA,SPAN_NONE,83190,NA,4700,29110,NA,3800,jesp.EDF,RIGHT,RECORDING_SESSION,TRUE,200992,NA,Full Trial Period,TRUE,194591,NA,NA,NA,NA,NA,10374,NONE,UP,"1,27",424,1098,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 676 ms,0,[],[],NA,NA,NA,NA,NA,838900,NA,NA,NA,676,NA,SPAN_NONE,81770,NA,4685,24420,NA,3780,"0,66",13702,4439,NA,NA,NA,FALSE,LEFT,16,[ ],NA,NA,NA,674,81060,4690,26920,3790,2,[],FALSE,Saccade: 660 ms,0,[],[],NA,NA,NA,NA,NA,NA,6082,[ ],NA,NA,NA,660,83330,4700,28630,3800,"-56,41",NONE,DOWN,"4,79",450,452,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4 ms,2,"[SYNCTIME 184582, stimuli\m_pl_o1_div_+o.avi]","[128, 128]",SYNCTIME 184582,128,NA,NA,NA,849500,NA,NA,NA,4,NA,SPAN_NONE,95710,NA,4755,44420,NA,3880,"2,05","146,12",7824,NA,NA,NA,FALSE,LEFT,30,[ ],NA,NA,NA,482,84840,4700,30090,3800,1,[],FALSE,Saccade: 454 ms,0,[],[],NA,NA,NA,NA,NA,NA,17286,[ ],NA,NA,NA,454,92850,4720,34440,3820,10,Trial: 5,194591,NA,NA,NA,NA
jesp,5,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,424,1098,NA,3,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 676 ms,0,[],[],NA,NA,NA,NA,NA,838900,NA,NA,NA,NA,NA,676,NA,SPAN_NONE,81770,NA,4685,24420,NA,3780,jesp.EDF,RIGHT,RECORDING_SESSION,TRUE,200992,NA,Full Trial Period,TRUE,194591,NA,NA,NA,NA,NA,9993,AFTER,UP,"1,57",340,1456,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 1118 ms,0,[],[],NA,NA,NA,NA,NA,847600,NA,NA,NA,1118,NA,SPAN_NONE,80500,NA,4680,18570,NA,3770,"0,49",13608,3674,NA,NA,NA,FALSE,NA,18,[ ],NA,NA,NA,1116,79880,4680,19880,3770,3,[],FALSE,Saccade: 1100 ms,0,[],[],NA,NA,NA,NA,NA,NA,4862,[ ],NA,NA,NA,1100,81530,4680,21160,3770,"-76,26",NONE,DOWN,"1,27",176,658,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 484 ms,0,[],[],NA,NA,NA,NA,NA,830400,NA,NA,NA,484,NA,SPAN_NONE,83190,NA,4700,29110,NA,3800,"0,66","137,02",4439,NA,NA,NA,FALSE,LEFT,16,[ ],NA,NA,NA,674,81060,4690,26920,3790,2,[],FALSE,Saccade: 660 ms,0,[],[],NA,NA,NA,NA,NA,NA,6082,[ ],NA,NA,NA,660,83330,4700,28630,3800,10,Trial: 5,194591,NA,NA,NA,NA
jesp,5,FALSE,AFTER,NA,NA,NA,NA,NA,NA,NA,NA,NA,340,1456,NA,4,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 1118 ms,0,[],[],NA,NA,NA,NA,NA,847600,NA,NA,NA,NA,NA,1118,NA,SPAN_NONE,80500,NA,4680,18570,NA,3770,jesp.EDF,RIGHT,RECORDING_SESSION,TRUE,200992,NA,Full Trial Period,TRUE,194591,NA,NA,NA,NA,NA,-8804,BEFORE,DOWN,"0,75",1138,3414,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 2278 ms,0,[],[],NA,NA,NA,NA,NA,854100,NA,NA,NA,2278,NA,SPAN_NONE,80620,NA,4685,21390,NA,3780,"0,49",13608,NA,802,2268,1468,TRUE,NA,820,[ ],NA,NA,NA,2276,79880,4680,19880,3770,4,[],FALSE,Saccade: 1458 ms,0,[],[],NA,NA,NA,NA,NA,NA,0,[ ],NA,NA,NA,1458,81530,4680,21160,3770,"-80,07",NONE,DOWN,"1,57",424,1098,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 676 ms,0,[],[],NA,NA,NA,NA,NA,838900,NA,NA,NA,676,NA,SPAN_NONE,81770,NA,4685,24420,NA,3780,"0,49","136,08",3674,NA,NA,NA,FALSE,NA,18,[ ],NA,NA,NA,1116,79880,4680,19880,3770,3,[],FALSE,Saccade: 1100 ms,0,[],[],NA,NA,NA,NA,NA,NA,4862,[ ],NA,NA,NA,1100,81530,4680,21160,3770,10,Trial: 5,194591,NA,NA,NA,NA
jesp,5,FALSE,BEFORE,NA,NA,NA,NA,NA,NA,NA,NA,NA,1138,3414,NA,5,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 2278 ms,0,[],[],NA,NA,NA,NA,NA,854100,NA,NA,NA,NA,NA,2278,NA,SPAN_NONE,80620,NA,4685,21390,NA,3780,jesp.EDF,RIGHT,RECORDING_SESSION,TRUE,200992,NA,Full Trial Period,TRUE,194591,NA,NA,NA,NA,NA,-10386,NONE,DOWN,"1,14",304,3734,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3432 ms,0,[],[],NA,NA,NA,NA,NA,850800,NA,NA,NA,3432,NA,SPAN_NONE,79340,NA,4690,25580,NA,3790,"0,37",-17553,2784,NA,NA,NA,FALSE,NA,16,[ ],NA,NA,NA,3430,78140,4690,25350,3790,5,[],FALSE,Saccade: 3416 ms,0,[],[],NA,NA,NA,NA,NA,NA,4447,[ ],NA,NA,NA,3416,79880,4690,25240,3790,"91,97",AFTER,UP,"0,75",340,1456,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 1118 ms,0,[],[],NA,NA,NA,NA,NA,847600,NA,NA,NA,1118,NA,SPAN_NONE,80500,NA,4680,18570,NA,3770,"0,49","136,08",NA,802,2268,1468,TRUE,NA,820,[ ],NA,NA,NA,2276,79880,4680,19880,3770,4,[],FALSE,Saccade: 1458 ms,0,[],[],NA,NA,NA,NA,NA,NA,0,[ ],NA,NA,NA,1458,81530,4680,21160,3770,10,Trial: 5,194591,NA,NA,NA,NA
jesp,5,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,3734,NA,6,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3432 ms,0,[],[],NA,NA,NA,NA,NA,850800,NA,NA,NA,NA,NA,3432,NA,SPAN_NONE,79340,NA,4690,25580,NA,3790,jesp.EDF,RIGHT,RECORDING_SESSION,TRUE,200992,NA,Full Trial Period,TRUE,194591,NA,NA,NA,NA,NA,-11684,NONE,DOWN,"6,97",942,4716,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3776 ms,0,[],[],NA,NA,NA,NA,NA,854600,NA,NA,NA,3776,NA,SPAN_NONE,64420,NA,4790,49590,NA,3930,"6,03",-12436,16022,NA,NA,NA,FALSE,DOWN,40,[ ],NA,NA,NA,3774,63490,4780,45750,3890,6,[],FALSE,Saccade: 3736 ms,0,[],[],NA,NA,NA,NA,NA,NA,34787,[ ],NA,NA,NA,3736,79590,4690,26650,3790,"76,14",BEFORE,UP,"1,14",1138,3414,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 2278 ms,0,[],[],NA,NA,NA,NA,NA,854100,NA,NA,NA,2278,NA,SPAN_NONE,80620,NA,4685,21390,NA,3780,"0,37","-175,53",2784,NA,NA,NA,FALSE,NA,16,[ ],NA,NA,NA,3430,78140,4690,25350,3790,5,[],FALSE,Saccade: 3416 ms,0,[],[],NA,NA,NA,NA,NA,NA,4447,[ ],NA,NA,NA,3416,79880,4690,25240,3790,10,Trial: 5,194591,NA,NA,NA,NA
jesp,5,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,942,4716,NA,7,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3776 ms,0,[],[],NA,NA,NA,NA,NA,854600,NA,NA,NA,NA,NA,3776,NA,SPAN_NONE,64420,NA,4790,49590,NA,3930,jesp.EDF,RIGHT,RECORDING_SESSION,TRUE,200992,NA,Full Trial Period,TRUE,194591,NA,NA,NA,NA,NA,4111,NONE,RIGHT,"4,68",624,5388,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4766 ms,0,[],[],NA,NA,NA,NA,NA,863700,NA,NA,NA,4766,NA,SPAN_NONE,81170,NA,4715,37650,NA,3835,"6,01",6093,13860,NA,NA,NA,FALSE,UP,48,[ ],NA,NA,NA,4764,80100,4710,35610,3830,7,[],FALSE,Saccade: 4718 ms,0,[],[],NA,NA,NA,NA,NA,NA,36706,[ ],NA,NA,NA,4718,66200,4810,56100,3970,"63,16",NONE,UP,"6,97",304,3734,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3432 ms,0,[],[],NA,NA,NA,NA,NA,850800,NA,NA,NA,3432,NA,SPAN_NONE,79340,NA,4690,25580,NA,3790,"6,03","-124,36",16022,NA,NA,NA,FALSE,DOWN,40,[ ],NA,NA,NA,3774,63490,4780,45750,3890,6,[],FALSE,Saccade: 3736 ms,0,[],[],NA,NA,NA,NA,NA,NA,34787,[ ],NA,NA,NA,3736,79590,4690,26650,3790,10,Trial: 5,194591,NA,NA,NA,NA
jesp,5,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,624,5388,NA,8,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4766 ms,0,[],[],NA,NA,NA,NA,NA,863700,NA,NA,NA,NA,NA,4766,NA,SPAN_NONE,81170,NA,4715,37650,NA,3835,jesp.EDF,RIGHT,RECORDING_SESSION,TRUE,200992,NA,Full Trial Period,TRUE,194591,NA,NA,NA,NA,NA,-7170,NONE,NA,"0,34",252,5648,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5398 ms,1,[TRIAL OK],[5403],TRIAL OK,5403,NA,NA,NA,874800,NA,NA,NA,5398,NA,SPAN_NONE,81670,NA,4725,38880,NA,3845,"0,26",5014,3251,NA,NA,NA,FALSE,NA,8,[ ],NA,NA,NA,5396,81500,4720,37850,3840,8,[],FALSE,Saccade: 5390 ms,0,[],[],NA,NA,NA,NA,NA,NA,3447,[ ],NA,NA,NA,5390,80720,4720,38610,3840,"-138,89",NONE,LEFT,"4,68",942,4716,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 3776 ms,0,[],[],NA,NA,NA,NA,NA,854600,NA,NA,NA,3776,NA,SPAN_NONE,64420,NA,4790,49590,NA,3930,"6,01","60,93",13860,NA,NA,NA,FALSE,UP,48,[ ],NA,NA,NA,4764,80100,4710,35610,3830,7,[],FALSE,Saccade: 4718 ms,0,[],[],NA,NA,NA,NA,NA,NA,36706,[ ],NA,NA,NA,4718,66200,4810,56100,3970,10,Trial: 5,194591,NA,NA,NA,NA
jesp,5,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,252,5648,NA,9,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5398 ms,1,[TRIAL OK],[5403],TRIAL OK,5403,NA,NA,NA,874800,NA,NA,NA,NA,NA,5398,NA,SPAN_NONE,81670,NA,4725,38880,NA,3845,jesp.EDF,RIGHT,RECORDING_SESSION,TRUE,200992,NA,Full Trial Period,TRUE,194591,NA,NA,NA,NA,NA,-8609,NONE,DOWN,"4,52",626,6398,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5774 ms,0,[],[],NA,NA,NA,NA,NA,903300,NA,NA,NA,5774,NA,SPAN_NONE,83140,NA,4805,56520,NA,3975,"5,61",-8778,25508,NA,NA,NA,FALSE,DOWN,124,[ ],NA,NA,NA,5772,82910,4820,61440,4010,9,[],FALSE,Saccade: 5650 ms,0,[],[],NA,NA,NA,NA,NA,NA,72650,[ ],NA,NA,NA,5650,81870,4730,39400,3850,"108,30",NONE,NA,"0,34",624,5388,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4766 ms,0,[],[],NA,NA,NA,NA,NA,863700,NA,NA,NA,4766,NA,SPAN_NONE,81170,NA,4715,37650,NA,3835,"0,26","50,14",3251,NA,NA,NA,FALSE,NA,8,[ ],NA,NA,NA,5396,81500,4720,37850,3840,8,[],FALSE,Saccade: 5390 ms,0,[],[],NA,NA,NA,NA,NA,NA,3447,[ ],NA,NA,NA,5390,80720,4720,38610,3840,10,Trial: 5,194591,NA,NA,NA,NA
jesp,5,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,626,6398,NA,10,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5774 ms,0,[],[],NA,NA,NA,NA,NA,903300,NA,NA,NA,NA,NA,5774,NA,SPAN_NONE,83140,NA,4805,56520,NA,3975,jesp.EDF,RIGHT,RECORDING_SESSION,TRUE,200992,NA,Full Trial Period,TRUE,194591,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"93,91",NONE,UP,"4,52",252,5648,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 5398 ms,1,[TRIAL OK],[5403],TRIAL OK,5403,NA,NA,NA,874800,NA,NA,NA,5398,NA,SPAN_NONE,81670,NA,4725,38880,NA,3845,"5,61","-87,78",25508,NA,NA,NA,FALSE,DOWN,124,[ ],NA,NA,NA,5772,82910,4820,61440,4010,9,[],FALSE,Saccade: 5650 ms,0,[],[],NA,NA,NA,NA,NA,NA,72650,[ ],NA,NA,NA,5650,81870,4730,39400,3850,10,Trial: 5,194591,NA,NA,NA,NA
jesp,6,FALSE,NONE,NA,NA,NA,NA,NA,NA,NA,NA,NA,448,450,NA,1,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 4 ms,2,"[SYNCTIME 192286, stimuli\f_pl_o1_div_-o.avi]","[128, 128]",SYNCTIME 192286,128,NA,NA,NA,860800,NA,NA,NA,NA,NA,4,NA,SPAN_NONE,72930,NA,4785,52250,NA,3935,jesp.EDF,RIGHT,RECORDING_SESSION,TRUE,208690,NA,Full Trial Period,TRUE,202295,NA,NA,NA,NA,NA,3476,NONE,RIGHT,"2,13",766,1246,NA,[],[ ],NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,Fixation: 482 ms,0,[],[],NA,NA,NA,NA,NA,869200,NA,NA,NA,482,NA,SPAN_NONE,81270,NA,4755,47500,NA,3895,"1,64",3450,7445,NA,NA,NA,FALSE,RIGHT,30,[ ],NA,NA,NA,480,79250,4760,49280,3910,1,[],FALSE,Saccade: 452 ms,0,[],[],NA,NA,NA,NA,NA,NA,16315,[ ],NA,NA,NA,452,72790,4790,52930,3940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,Trial: 6,202295,NA,NA,NA,NA
