RECORDING_SESSION_LABEL,TRIAL_INDEX,CURRENT_SAC_ADJUSTED,CURRENT_SAC_AMPLITUDE,CURRENT_SAC_ANGLE,CURRENT_SAC_AVG_VELOCITY,CURRENT_SAC_BLINK_DURATION,CURRENT_SAC_BLINK_END,CURRENT_SAC_BLINK_START,CURRENT_SAC_CONTAINS_BLINK,CURRENT_SAC_DIRECTION,CURRENT_SAC_DURATION,CURRENT_SAC_END_INTEREST_AREAS,CURRENT_SAC_END_INTEREST_AREA_DATA,CURRENT_SAC_END_INTEREST_AREA_ID,CURRENT_SAC_END_INTEREST_AREA_INDEX,CURRENT_SAC_END_INTEREST_AREA_LABEL,CURRENT_SAC_END_INTEREST_AREA_X_OFFSET,CURRENT_SAC_END_INTEREST_AREA_Y_OFFSET,CURRENT_SAC_END_TIME,CURRENT_SAC_END_X,CURRENT_SAC_END_X_RESOLUTION,CURRENT_SAC_END_Y,CURRENT_SAC_END_Y_RESOLUTION,CURRENT_SAC_INDEX,CURRENT_SAC_INPUT_EVENTS,CURRENT_SAC_IS_RT_END,CURRENT_SAC_LABEL,CURRENT_SAC_MSG_COUNT,CURRENT_SAC_MSG_LIST_TEXT,CURRENT_SAC_MSG_LIST_TIME,CURRENT_SAC_MSG_TEXT_1,CURRENT_SAC_MSG_TIME_1,CURRENT_SAC_NEAREST_END_INTEREST_AREA,CURRENT_SAC_NEAREST_END_INTEREST_AREA_DISTANCE,CURRENT_SAC_NEAREST_END_INTEREST_AREA_LABEL,CURRENT_SAC_NEAREST_START_INTEREST_AREA,CURRENT_SAC_NEAREST_START_INTEREST_AREA_DISTANCE,CURRENT_SAC_NEAREST_START_INTEREST_AREA_LABEL,CURRENT_SAC_PEAK_VELOCITY,CURRENT_SAC_PEAK_VELOCITY_TIME,CURRENT_SAC_START_INTEREST_AREAS,CURRENT_SAC_START_INTEREST_AREA_DATA,CURRENT_SAC_START_INTEREST_AREA_ID,CURRENT_SAC_START_INTEREST_AREA_INDEX,CURRENT_SAC_START_INTEREST_AREA_LABEL,CURRENT_SAC_START_INTEREST_AREA_X_OFFSET,CURRENT_SAC_START_INTEREST_AREA_Y_OFFSET,CURRENT_SAC_START_TIME,CURRENT_SAC_START_X,CURRENT_SAC_START_X_RESOLUTION,CURRENT_SAC_START_Y,CURRENT_SAC_START_Y_RESOLUTION,DATA_FILE,EYE_USED,IP_END_EVENT_MATCHED,IP_END_TIME,IP_INDEX,IP_LABEL,IP_START_EVENT_MATCHED,IP_START_TIME,NEXT_FIX_BLINK_AROUND,NEXT_FIX_DURATION,NEXT_FIX_END,NEXT_FIX_INDEX,NEXT_FIX_INPUT_EVENTS,NEXT_FIX_INTEREST_AREAS,NEXT_FIX_INTEREST_AREA_DWELL_TIME,NEXT_FIX_INTEREST_AREA_FIX_COUNT,NEXT_FIX_INTEREST_AREA_ID,NEXT_FIX_INTEREST_AREA_INDEX,NEXT_FIX_INTEREST_AREA_RUN_ID,NEXT_FIX_IS_RT_END,NEXT_FIX_LABEL,NEXT_FIX_MSG_COUNT,NEXT_FIX_MSG_LIST_TEXT,NEXT_FIX_MSG_LIST_TIME,NEXT_FIX_MSG_TEXT_1,NEXT_FIX_MSG_TIME_1,NEXT_FIX_NEAREST_INTEREST_AREA,NEXT_FIX_NEAREST_INTEREST_AREA_LABEL,NEXT_FIX_PUPIL,NEXT_FIX_RUN_DWELL_TIME,NEXT_FIX_RUN_INDEX,NEXT_FIX_RUN_SIZE,NEXT_FIX_START,NEXT_FIX_TRIAL_SPAN,NEXT_FIX_X,NEXT_FIX_X_RESOLUTION,NEXT_FIX_Y,NEXT_FIX_Y_RESOLUTION,NEXT_SAC_AMPLITUDE,NEXT_SAC_ANGLE,NEXT_SAC_AVG_VELOCITY,NEXT_SAC_BLINK_DURATION,NEXT_SAC_BLINK_END,NEXT_SAC_BLINK_START,NEXT_SAC_CONTAINS_BLINK,NEXT_SAC_DIRECTION,NEXT_SAC_DURATION,NEXT_SAC_END_INTEREST_AREAS,NEXT_SAC_END_INTEREST_AREA_ID,NEXT_SAC_END_INTEREST_AREA_INDEX,NEXT_SAC_END_INTEREST_AREA_LABEL,NEXT_SAC_END_TIME,NEXT_SAC_END_X,NEXT_SAC_END_X_RESOLUTION,NEXT_SAC_END_Y,NEXT_SAC_END_Y_RESOLUTION,NEXT_SAC_INDEX,NEXT_SAC_INPUT_EVENTS,NEXT_SAC_IS_RT_END,NEXT_SAC_LABEL,NEXT_SAC_MSG_COUNT,NEXT_SAC_MSG_LIST_TEXT,NEXT_SAC_MSG_LIST_TIME,NEXT_SAC_MSG_TEXT_1,NEXT_SAC_MSG_TIME_1,NEXT_SAC_NEAREST_END_INTEREST_AREA,NEXT_SAC_NEAREST_END_INTEREST_AREA_LABEL,NEXT_SAC_NEAREST_START_INTEREST_AREA,NEXT_SAC_NEAREST_START_INTEREST_AREA_LABEL,NEXT_SAC_PEAK_VELOCITY,NEXT_SAC_PEAK_VELOCITY_TIME,NEXT_SAC_START_INTEREST_AREAS,NEXT_SAC_START_INTEREST_AREA_ID,NEXT_SAC_START_INTEREST_AREA_INDEX,NEXT_SAC_START_INTEREST_AREA_LABEL,NEXT_SAC_START_TIME,NEXT_SAC_START_X,NEXT_SAC_START_X_RESOLUTION,NEXT_SAC_START_Y,NEXT_SAC_START_Y_RESOLUTION,PREVIOUS_FIX_BLINK_AROUND,PREVIOUS_FIX_DURATION,PREVIOUS_FIX_END,PREVIOUS_FIX_INDEX,PREVIOUS_FIX_INPUT_EVENTS,PREVIOUS_FIX_INTEREST_AREAS,PREVIOUS_FIX_INTEREST_AREA_DWELL_TIME,PREVIOUS_FIX_INTEREST_AREA_FIX_COUNT,PREVIOUS_FIX_INTEREST_AREA_ID,PREVIOUS_FIX_INTEREST_AREA_INDEX,PREVIOUS_FIX_INTEREST_AREA_RUN_ID,PREVIOUS_FIX_IS_RT_END,PREVIOUS_FIX_LABEL,PREVIOUS_FIX_MSG_COUNT,PREVIOUS_FIX_MSG_LIST_TEXT,PREVIOUS_FIX_MSG_LIST_TIME,PREVIOUS_FIX_MSG_TEXT_1,PREVIOUS_FIX_MSG_TIME_1,PREVIOUS_FIX_NEAREST_INTEREST_AREA,PREVIOUS_FIX_NEAREST_INTEREST_AREA_LABEL,PREVIOUS_FIX_PUPIL,PREVIOUS_FIX_RUN_DWELL_TIME,PREVIOUS_FIX_RUN_INDEX,PREVIOUS_FIX_RUN_SIZE,PREVIOUS_FIX_START,PREVIOUS_FIX_TRIAL_SPAN,PREVIOUS_FIX_X,PREVIOUS_FIX_X_RESOLUTION,PREVIOUS_FIX_Y,PREVIOUS_FIX_Y_RESOLUTION,PREVIOUS_SAC_AMPLITUDE,PREVIOUS_SAC_ANGLE,PREVIOUS_SAC_AVG_VELOCITY,PREVIOUS_SAC_BLINK_DURATION,PREVIOUS_SAC_BLINK_END,PREVIOUS_SAC_BLINK_START,PREVIOUS_SAC_CONTAINS_BLINK,PREVIOUS_SAC_DIRECTION,PREVIOUS_SAC_DURATION,PREVIOUS_SAC_END_INTEREST_AREAS,PREVIOUS_SAC_END_INTEREST_AREA_ID,PREVIOUS_SAC_END_INTEREST_AREA_INDEX,PREVIOUS_SAC_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_END_TIME,PREVIOUS_SAC_END_X,PREVIOUS_SAC_END_X_RESOLUTION,PREVIOUS_SAC_END_Y,PREVIOUS_SAC_END_Y_RESOLUTION,PREVIOUS_SAC_INDEX,PREVIOUS_SAC_INPUT_EVENTS,PREVIOUS_SAC_IS_RT_END,PREVIOUS_SAC_LABEL,PREVIOUS_SAC_MSG_COUNT,PREVIOUS_SAC_MSG_LIST_TEXT,PREVIOUS_SAC_MSG_LIST_TIME,PREVIOUS_SAC_MSG_TEXT_1,PREVIOUS_SAC_MSG_TIME_1,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA,PREVIOUS_SAC_NEAREST_END_INTEREST_AREA_LABEL,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA,PREVIOUS_SAC_NEAREST_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_PEAK_VELOCITY,PREVIOUS_SAC_PEAK_VELOCITY_TIME,PREVIOUS_SAC_START_INTEREST_AREAS,PREVIOUS_SAC_START_INTEREST_AREA_ID,PREVIOUS_SAC_START_INTEREST_AREA_INDEX,PREVIOUS_SAC_START_INTEREST_AREA_LABEL,PREVIOUS_SAC_START_TIME,PREVIOUS_SAC_START_X,PREVIOUS_SAC_START_X_RESOLUTION,PREVIOUS_SAC_START_Y,PREVIOUS_SAC_START_Y_RESOLUTION,TRIAL_LABEL,TRIAL_SACCADE_TOTAL,TRIAL_START_TIME,VIDEO_FRAME_INDEX_END,VIDEO_FRAME_INDEX_START,VIDEO_NAME_END,VIDEO_NAME_START
gusm,3,FALSE,3.95,6296,10708,NA,NA,NA,FALSE,UP,38,[ ],NA,NA,NA,NA,NA,NA,2346,88620,4750,46050,3890,4,[],FALSE,Saccade: 2310 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,17589,973373,[ ],NA,NA,NA,NA,NA,NA,2310,80030,4810,59920,3990,gusm.EDF,RIGHT,TRUE,977444,NA,Full Trial Period,TRUE,971049,NONE,442,2788,5,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2348 ms,0,[],[],NA,NA,NA,NA,787700,NA,NA,NA,2348,SPAN_NONE,87360,4750,45520,3885,"4,35",-11161,13258,NA,NA,NA,FALSE,DOWN,32,[ ],NA,NA,NA,2820,80270,4820,60810,4000,5,[],FALSE,Saccade: 2790 ms,0,[],[],NA,NA,NA,NA,NA,NA,24965,973851,[ ],NA,NA,NA,2790,87930,4750,44890,3880,NONE,260,2308,4,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2050 ms,0,[],[],NA,NA,NA,NA,785800,NA,NA,NA,2050,SPAN_NONE,79800,4810,59320,3990,"3,82",-10818,11655,NA,NA,NA,FALSE,DOWN,34,[ ],NA,NA,NA,2048,79940,4820,60070,3990,3,[],FALSE,Saccade: 2016 ms,0,[],[],NA,NA,NA,NA,NA,NA,21342,973079,[ ],NA,NA,NA,2016,85650,4750,45770,3880,Trial: 3,10,971049,NA,NA,NA,NA
gusm,3,FALSE,4.35,-11161,13258,NA,NA,NA,FALSE,DOWN,32,[ ],NA,NA,NA,NA,NA,NA,2820,80270,4820,60810,4000,5,[],FALSE,Saccade: 2790 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,24965,973851,[ ],NA,NA,NA,NA,NA,NA,2790,87930,4750,44890,3880,gusm.EDF,RIGHT,TRUE,977444,NA,Full Trial Period,TRUE,971049,NONE,186,3006,6,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2822 ms,0,[],[],NA,NA,NA,NA,796100,NA,NA,NA,2822,SPAN_NONE,79810,4815,59550,3995,"0,85",-4324,4634,NA,NA,NA,FALSE,RIGHT,16,[ ],NA,NA,NA,3022,81930,4820,61500,4010,6,[],FALSE,Saccade: 3008 ms,0,[],[],NA,NA,NA,NA,NA,NA,6609,974063,[ ],NA,NA,NA,3008,78960,4810,59180,3990,NONE,442,2788,5,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2348 ms,0,[],[],NA,NA,NA,NA,787700,NA,NA,NA,2348,SPAN_NONE,87360,4750,45520,3885,"3,95",6296,10708,NA,NA,NA,FALSE,UP,38,[ ],NA,NA,NA,2346,88620,4750,46050,3890,4,[],FALSE,Saccade: 2310 ms,0,[],[],NA,NA,NA,NA,NA,NA,17589,973373,[ ],NA,NA,NA,2310,80030,4810,59920,3990,Trial: 3,10,971049,NA,NA,NA,NA
gusm,3,FALSE,0.85,-4324,4634,NA,NA,NA,FALSE,RIGHT,16,[ ],NA,NA,NA,NA,NA,NA,3022,81930,4820,61500,4010,6,[],FALSE,Saccade: 3008 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,6609,974063,[ ],NA,NA,NA,NA,NA,NA,3008,78960,4810,59180,3990,gusm.EDF,RIGHT,TRUE,977444,NA,Full Trial Period,TRUE,971049,NONE,1216,4238,7,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3024 ms,0,[],[],NA,NA,NA,NA,782600,NA,NA,NA,3024,SPAN_NONE,75400,4840,63840,4030,"5,86",5300,14564,NA,NA,NA,FALSE,UP,42,[ ],NA,NA,NA,4280,89300,4760,47380,3900,7,[],FALSE,Saccade: 4240 ms,0,[],[],NA,NA,NA,NA,NA,NA,23723,975305,[ ],NA,NA,NA,4240,72330,4860,65990,4050,NONE,186,3006,6,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2822 ms,0,[],[],NA,NA,NA,NA,796100,NA,NA,NA,2822,SPAN_NONE,79810,4815,59550,3995,"4,35",-11161,13258,NA,NA,NA,FALSE,DOWN,32,[ ],NA,NA,NA,2820,80270,4820,60810,4000,5,[],FALSE,Saccade: 2790 ms,0,[],[],NA,NA,NA,NA,NA,NA,24965,973851,[ ],NA,NA,NA,2790,87930,4750,44890,3880,Trial: 3,10,971049,NA,NA,NA,NA
gusm,3,FALSE,5.86,5300,14564,NA,NA,NA,FALSE,UP,42,[ ],NA,NA,NA,NA,NA,NA,4280,89300,4760,47380,3900,7,[],FALSE,Saccade: 4240 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,23723,975305,[ ],NA,NA,NA,NA,NA,NA,4240,72330,4860,65990,4050,gusm.EDF,RIGHT,TRUE,977444,NA,Full Trial Period,TRUE,971049,NONE,198,4478,8,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 4282 ms,0,[],[],NA,NA,NA,NA,734900,NA,NA,NA,4282,SPAN_NONE,87820,4760,47420,3895,"0,31",15684,3386,NA,NA,NA,FALSE,NA,8,[ ],NA,NA,NA,4486,86020,4750,47160,3890,8,[],FALSE,Saccade: 4480 ms,0,[],[],NA,NA,NA,NA,NA,NA,3761,975533,[ ],NA,NA,NA,4480,87390,4760,47640,3900,NONE,1216,4238,7,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3024 ms,0,[],[],NA,NA,NA,NA,782600,NA,NA,NA,3024,SPAN_NONE,75400,4840,63840,4030,"0,85",-4324,4634,NA,NA,NA,FALSE,RIGHT,16,[ ],NA,NA,NA,3022,81930,4820,61500,4010,6,[],FALSE,Saccade: 3008 ms,0,[],[],NA,NA,NA,NA,NA,NA,6609,974063,[ ],NA,NA,NA,3008,78960,4810,59180,3990,Trial: 3,10,971049,NA,NA,NA,NA
gusm,3,FALSE,0.31,15684,3386,NA,NA,NA,FALSE,NA,8,[ ],NA,NA,NA,NA,NA,NA,4486,86020,4750,47160,3890,8,[],FALSE,Saccade: 4480 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,3761,975533,[ ],NA,NA,NA,NA,NA,NA,4480,87390,4760,47640,3900,gusm.EDF,RIGHT,TRUE,977444,NA,Full Trial Period,TRUE,971049,NONE,1042,5528,9,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 4488 ms,1,[TRIAL OK],[5398],TRIAL OK,5398,NA,NA,760700,NA,NA,NA,4488,SPAN_NONE,84190,4745,45130,3880,"6,16",-12134,14232,NA,NA,NA,FALSE,DOWN,44,[ ],NA,NA,NA,5572,67390,4860,64520,4040,9,[],FALSE,Saccade: 5530 ms,0,[],[],NA,NA,NA,NA,NA,NA,20420,976607,[ ],NA,NA,NA,5530,82760,4740,43720,3870,NONE,198,4478,8,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 4282 ms,0,[],[],NA,NA,NA,NA,734900,NA,NA,NA,4282,SPAN_NONE,87820,4760,47420,3895,"5,86",5300,14564,NA,NA,NA,FALSE,UP,42,[ ],NA,NA,NA,4280,89300,4760,47380,3900,7,[],FALSE,Saccade: 4240 ms,0,[],[],NA,NA,NA,NA,NA,NA,23723,975305,[ ],NA,NA,NA,4240,72330,4860,65990,4050,Trial: 3,10,971049,NA,NA,NA,NA
gusm,3,FALSE,6.16,-12134,14232,NA,NA,NA,FALSE,DOWN,44,[ ],NA,NA,NA,NA,NA,NA,5572,67390,4860,64520,4040,9,[],FALSE,Saccade: 5530 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,20420,976607,[ ],NA,NA,NA,NA,NA,NA,5530,82760,4740,43720,3870,gusm.EDF,RIGHT,TRUE,977444,NA,Full Trial Period,TRUE,971049,NONE,488,6060,10,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 5574 ms,0,[],[],NA,NA,NA,NA,803800,NA,NA,NA,5574,SPAN_NONE,67930,4850,62820,4030,"6,04",5270,13742,NA,NA,NA,FALSE,UP,46,[ ],NA,NA,NA,6106,85670,4740,43550,3870,10,[],FALSE,Saccade: 6062 ms,0,[],[],NA,NA,NA,NA,NA,NA,19502,977127,[ ],NA,NA,NA,6062,68150,4840,62490,4020,NONE,1042,5528,9,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 4488 ms,1,[TRIAL OK],[5398],TRIAL OK,5398,NA,NA,760700,NA,NA,NA,4488,SPAN_NONE,84190,4745,45130,3880,"0,31",15684,3386,NA,NA,NA,FALSE,NA,8,[ ],NA,NA,NA,4486,86020,4750,47160,3890,8,[],FALSE,Saccade: 4480 ms,0,[],[],NA,NA,NA,NA,NA,NA,3761,975533,[ ],NA,NA,NA,4480,87390,4760,47640,3900,Trial: 3,10,971049,NA,NA,NA,NA
gusm,3,FALSE,6.04,5270,13742,NA,NA,NA,FALSE,UP,46,[ ],NA,NA,NA,NA,NA,NA,6106,85670,4740,43550,3870,10,[],FALSE,Saccade: 6062 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,19502,977127,[ ],NA,NA,NA,NA,NA,NA,6062,68150,4840,62490,4020,gusm.EDF,RIGHT,TRUE,977444,NA,Full Trial Period,TRUE,971049,NONE,286,6392,11,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 6108 ms,0,[],[],NA,NA,NA,NA,779800,NA,NA,NA,6108,SPAN_NONE,84040,4740,43750,3870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NONE,488,6060,10,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 5574 ms,0,[],[],NA,NA,NA,NA,803800,NA,NA,NA,5574,SPAN_NONE,67930,4850,62820,4030,"6,16",-12134,14232,NA,NA,NA,FALSE,DOWN,44,[ ],NA,NA,NA,5572,67390,4860,64520,4040,9,[],FALSE,Saccade: 5530 ms,0,[],[],NA,NA,NA,NA,NA,NA,20420,976607,[ ],NA,NA,NA,5530,82760,4740,43720,3870,Trial: 3,10,971049,NA,NA,NA,NA
gusm,4,FALSE,2.35,3380,9887,NA,NA,NA,FALSE,RIGHT,26,[ ],NA,NA,NA,NA,NA,NA,472,89310,4770,50000,3910,1,[],FALSE,Saccade: 448 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,15882,979061,[ ],NA,NA,NA,NA,NA,NA,448,79990,4790,55130,3950,gusm.EDF,RIGHT,TRUE,984992,NA,Full Trial Period,TRUE,978601,NONE,658,1130,2,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 474 ms,0,[],[],NA,NA,NA,NA,747800,NA,NA,NA,474,SPAN_NONE,87850,4760,47310,3900,"3,52",-10331,10344,NA,NA,NA,FALSE,DOWN,34,[ ],NA,NA,NA,1164,82840,4810,59870,3990,2,[],FALSE,Saccade: 1132 ms,0,[],[],NA,NA,NA,NA,NA,NA,18806,979747,[ ],NA,NA,NA,1132,86710,4750,46390,3890,NONE,444,446,1,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 4 ms,2,"[SYNCTIME 150393, stimuli\m_pl_o1_div_-o.avi]","[127, 127]",SYNCTIME 150393,127,NA,NA,756500,NA,NA,NA,4,SPAN_NONE,80280,4790,55090,3950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trial: 4,11,978601,NA,NA,NA,NA
gusm,4,FALSE,3.52,-10331,10344,NA,NA,NA,FALSE,DOWN,34,[ ],NA,NA,NA,NA,NA,NA,1164,82840,4810,59870,3990,2,[],FALSE,Saccade: 1132 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,18806,979747,[ ],NA,NA,NA,NA,NA,NA,1132,86710,4750,46390,3890,gusm.EDF,RIGHT,TRUE,984992,NA,Full Trial Period,TRUE,978601,AFTER,244,1408,3,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 1166 ms,0,[],[],NA,NA,NA,NA,783500,NA,NA,NA,1166,SPAN_NONE,82060,4805,58730,3985,"1,01",-10821,19606,78,1528,1452,TRUE,DOWN,266,[ ],NA,NA,NA,1674,80180,4830,62070,4010,3,[],FALSE,Saccade: 1410 ms,0,[],[],NA,NA,NA,NA,NA,NA,68860,980033,[ ],NA,NA,NA,1410,81700,4810,58240,3980,NONE,658,1130,2,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 474 ms,0,[],[],NA,NA,NA,NA,747800,NA,NA,NA,474,SPAN_NONE,87850,4760,47310,3900,"2,35",3380,9887,NA,NA,NA,FALSE,RIGHT,26,[ ],NA,NA,NA,472,89310,4770,50000,3910,1,[],FALSE,Saccade: 448 ms,0,[],[],NA,NA,NA,NA,NA,NA,15882,979061,[ ],NA,NA,NA,448,79990,4790,55130,3950,Trial: 4,11,978601,NA,NA,NA,NA
gusm,4,FALSE,1.01,-10821,19606,78,1528,1452,TRUE,DOWN,266,[ ],NA,NA,NA,NA,NA,NA,1674,80180,4830,62070,4010,3,[],FALSE,Saccade: 1410 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,68860,980033,[ ],NA,NA,NA,NA,NA,NA,1410,81700,4810,58240,3980,gusm.EDF,RIGHT,TRUE,984992,NA,Full Trial Period,TRUE,978601,BEFORE,1012,2686,4,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 1676 ms,0,[],[],NA,NA,NA,NA,793700,NA,NA,NA,1676,SPAN_NONE,76370,4845,63040,4030,"5,55",5356,12858,NA,NA,NA,FALSE,UP,46,[ ],NA,NA,NA,2732,86550,4760,47830,3900,4,[],FALSE,Saccade: 2688 ms,0,[],[],NA,NA,NA,NA,NA,NA,19006,981303,[ ],NA,NA,NA,2688,70680,4860,65590,4050,AFTER,244,1408,3,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 1166 ms,0,[],[],NA,NA,NA,NA,783500,NA,NA,NA,1166,SPAN_NONE,82060,4805,58730,3985,"3,52",-10331,10344,NA,NA,NA,FALSE,DOWN,34,[ ],NA,NA,NA,1164,82840,4810,59870,3990,2,[],FALSE,Saccade: 1132 ms,0,[],[],NA,NA,NA,NA,NA,NA,18806,979747,[ ],NA,NA,NA,1132,86710,4750,46390,3890,Trial: 4,11,978601,NA,NA,NA,NA
gusm,4,FALSE,5.55,5356,12858,NA,NA,NA,FALSE,UP,46,[ ],NA,NA,NA,NA,NA,NA,2732,86550,4760,47830,3900,4,[],FALSE,Saccade: 2688 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,19006,981303,[ ],NA,NA,NA,NA,NA,NA,2688,70680,4860,65590,4050,gusm.EDF,RIGHT,TRUE,984992,NA,Full Trial Period,TRUE,978601,NONE,224,2956,5,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2734 ms,0,[],[],NA,NA,NA,NA,773700,NA,NA,NA,2734,SPAN_NONE,85880,4760,48010,3900,"0,34",10412,3506,NA,NA,NA,FALSE,NA,10,[ ],NA,NA,NA,2966,85610,4750,45940,3890,5,[],FALSE,Saccade: 2958 ms,0,[],[],NA,NA,NA,NA,NA,NA,3827,981563,[ ],NA,NA,NA,2958,86000,4750,47210,3890,BEFORE,1012,2686,4,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 1676 ms,0,[],[],NA,NA,NA,NA,793700,NA,NA,NA,1676,SPAN_NONE,76370,4845,63040,4030,"1,01",-10821,19606,78,1528,1452,TRUE,DOWN,266,[ ],NA,NA,NA,1674,80180,4830,62070,4010,3,[],FALSE,Saccade: 1410 ms,0,[],[],NA,NA,NA,NA,NA,NA,68860,980033,[ ],NA,NA,NA,1410,81700,4810,58240,3980,Trial: 4,11,978601,NA,NA,NA,NA
gusm,4,FALSE,0.34,10412,3506,NA,NA,NA,FALSE,NA,10,[ ],NA,NA,NA,NA,NA,NA,2966,85610,4750,45940,3890,5,[],FALSE,Saccade: 2958 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,3827,981563,[ ],NA,NA,NA,NA,NA,NA,2958,86000,4750,47210,3890,gusm.EDF,RIGHT,TRUE,984992,NA,Full Trial Period,TRUE,978601,AFTER,540,3506,6,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2968 ms,0,[],[],NA,NA,NA,NA,779400,NA,NA,NA,2968,SPAN_NONE,85930,4750,45620,3880,"5,38",-12681,28174,20,3576,3558,TRUE,DOWN,168,[ ],NA,NA,NA,3674,71430,4840,62060,4020,6,[],FALSE,Saccade: 3508 ms,0,[],[],NA,NA,NA,NA,NA,NA,86259,982139,[ ],NA,NA,NA,3508,86880,4750,45050,3880,NONE,224,2956,5,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2734 ms,0,[],[],NA,NA,NA,NA,773700,NA,NA,NA,2734,SPAN_NONE,85880,4760,48010,3900,"5,55",5356,12858,NA,NA,NA,FALSE,UP,46,[ ],NA,NA,NA,2732,86550,4760,47830,3900,4,[],FALSE,Saccade: 2688 ms,0,[],[],NA,NA,NA,NA,NA,NA,19006,981303,[ ],NA,NA,NA,2688,70680,4860,65590,4050,Trial: 4,11,978601,NA,NA,NA,NA
gusm,4,FALSE,5.38,-12681,28174,20,3576,3558,TRUE,DOWN,168,[ ],NA,NA,NA,NA,NA,NA,3674,71430,4840,62060,4020,6,[],FALSE,Saccade: 3508 ms,0,[],[],NA,NA,NA,NA,NA,NA,NA,NA,86259,982139,[ ],NA,NA,NA,NA,NA,NA,3508,86880,4750,45050,3880,gusm.EDF,RIGHT,TRUE,984992,NA,Full Trial Period,TRUE,978601,BEFORE,28,3702,7,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 3676 ms,0,[],[],NA,NA,NA,NA,812100,NA,NA,NA,3676,SPAN_NONE,71980,4825,60910,4005,"0,77",-9153,4619,NA,NA,NA,FALSE,DOWN,16,[ ],NA,NA,NA,3718,72370,4840,63180,4020,7,[],FALSE,Saccade: 3704 ms,0,[],[],NA,NA,NA,NA,NA,NA,7414,982315,[ ],NA,NA,NA,3704,72470,4820,60080,4000,AFTER,540,3506,6,[],[ ],NA,NA,NA,NA,NA,FALSE,Fixation: 2968 ms,0,[],[],NA,NA,NA,NA,779400,NA,NA,NA,2968,SPAN_NONE,85930,4750,45620,3880,"0,34",10412,3506,NA,NA,NA,FALSE,NA,10,[ ],NA,NA,NA,2966,85610,4750,45940,3890,5,[],FALSE,Saccade: 2958 ms,0,[],[],NA,NA,NA,NA,NA,NA,3827,981563,[ ],NA,NA,NA,2958,86000,4750,47210,3890,Trial: 4,11,978601,NA,NA,NA,NA
